,bedroom,bathroom,sqm,built_year,luxuary,public,BRT_distance,BTS_distance,MRT_distance,APL_distance,Air-Conditioning,Audio System,BBQ pits,Basketball court,Bathtub,Bed,Billiards room,Broadband Internet,Club,Clubhouse,Colonial Building,Corner Unit,DVD Player,Dishwasher,Driving range,Dryer,Fridge,Function room,Game room,Ground Floor,Hairdryer,High Floor,ISDN,Internet Connection,Iron / Ironing Board,Jacuzzi,Karaoke,Kitchen,Launderette,Library,Lounge,Low Floor,Maidsroom,Mini golf range,Mini-Mart,Multi-purpose hall,Original Condition,Outdoor Patio,Own Chiller Plant,Pantry,Pavillion,Penthouse,Playground,Private Garden,Private Pool,Putting Green,Reflexology Path,Renovated,Roof Terrace,SCV/SMATV System,Sea View,Sky Lounge,Squash court,Tennis courts,Vacuum Cleaner,Walk-in-wardrobe,Washing Machine,Water Heater,balcony,car park,cook,fitness,furniture,nan,pool,sauna,security,tv,view,AP Thailand - เอพี (ไทยแลนด์) จำกัด (มหาชน),Ananda Development - อนันดา ดีเวลลอปเม้นท์ จํากัด (มหาชน),L.P.N. Development - แอล.พี.เอ็น.ดีเวลลอปเม้นท์ จำกัด (มหาชน),Land and Houses - แลนด์ แอนด์ เฮ้าส์ จำกัด (มหาชน),Magnolia Quality Development - แมกโนเลีย ควอลิตี้ ดีเวล็อปเม้นต์ คอร์ปอเรชั่น จำกัด,Major Development - เมเจอร์ ดีเวลลอปเม้นท์ จำกัด (มหาชน),Noble Development - โนเบิล ดีเวลลอปเมนท์ จำกัด (มหาชน),Pace Development - เพซ ดีเวลลอปเมนท์ คอร์ปอเรชั่น จำกัด (มหาชน),Pruksa Real Estate - พฤกษา เรียลเอสเตท จำกัด (มหาชน),Quality Houses - ควอลิตี้ เฮ้าส์ จำกัด (มหาชน),Raimon Land - ไรมอน แลนด์ จำกัด (มหาชน),SC Asset - เอสซี แอสเสท คอร์ปอเรชั่น จำกัด (มหาชน),Sansiri - แสนสิริ จำกัด (มหาชน),Supalai - ศุภาลัย จำกัด (มหาชน),TCC Capital land - ทีซีซี แคปปิตอล แลนด์ จำกัด,The Icon Siam Superlux Residence - ดิ ไอคอนสยาม ซูเปอร์ลักซ์ เรสซิเดนซ์ คอร์ปอเรชั่น จำกัด,no,Bang Rak,Chatuchak,Huai Khwang,Khlong San,Khlong Toei,Pathum Wan,Phra Khanong,Ratchathewi,Sathon,Watthana
0,1803304.1717911556,899132.2560161725,104330111.4345461,30535307.723282546,847221.8161105941,688013.1706975956,801428.2160907129,8818702.638646312,6570773.796994056,193465.26552814295,867124.1547165948,0.0,0.0,0.0,671431.3941487892,46841.938695284494,0.0,201564.2486790833,21425.290444928763,16162.249778276846,0.0,400810.16170814296,0.0,0.0,0.0,0.0,0.0,45769.85375884153,246043.3950981101,0.0,0.0,145382.82811871634,0.0,59230.72578666503,0.0,628238.9645376543,0.0,0.0,0.0,338650.1464090292,2352971.3384901998,7813.520357450438,0.0,0.0,99341.46623523522,0.0,93786.53849059566,0.0,0.0,0.0,0.0,0.0,913830.4989868471,1484864.1284861604,0.0,0.0,0.0,228908.71779732342,0.0,198543.3577213184,0.0,0.0,0.0,16977.0780114594,44671.51677283459,0.0,370228.1380233708,76624.98946004549,237038.55959981194,1553141.0303051644,59556.518712420366,632450.9592106515,48058.65049567799,334853.7975192236,330679.19411254505,417310.61224032333,236574.2245968648,15464.596992686715,305632.5138379338,456266.031205298,240853.0371170814,15739.137794940623,1103149.974649229,148726.98087091124,84730.21359702638,50916.729264534784,2653009.3498410415,147121.56788935378,185861.59119249476,731366.7591833508,1333471.9908997887,1675345.341191361,1473059.3475080717,181060.01932654952,1706710.826728427,6794782.025332375,2923199.95096401,2063293.675149521,1714540.1210591246,774218.4968820289,264881.0389778798,9939124.139390843,3481060.07697724,997333.7483628959,689079.9577981913,1879855.704891115
